Id,Sex,Age Category,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2014,2015,2016,Time,Rank,TotalRaces,LastRace
5062,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.376725447461,0.0143112701252,1,12
5064,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.463245492372,0.114490161002,1,12
5065,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.479690905488,0.15052389471,1,12
5066,0,0.692307692308,0,1,0,0,1,0,0,0,0,0,0,0,0,0.534954758602,0.262075134168,2,9
5067,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.583977280232,0.334014822387,1,12
5069,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.471567267684,0.130079223102,1,12
5070,0,0.538461538462,0,1,0,0,0,0,1,0,0,0,0,1,0,0.582887523942,0.419115767953,3,2
5072,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.544713030843,0.266547406082,1,12
5073,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.541840036986,0.261180679785,1,12
5074,0,0.307692307692,0,1,1,0,0,0,0,0,0,0,0,0,0,0.583052638531,0.332481472016,2,11
5077,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.473383528169,0.135445949399,1,12
5078,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6377716135,0.389982110912,1,12
5079,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.517568192325,0.219013544595,1,12
5080,0,0.769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.647447328446,0.395348837209,1,12
5081,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.490093124628,0.168157423971,1,12
5082,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.510270127468,0.20674674163,1,12
5083,0,0.538461538462,0,1,1,0,0,0,0,0,0,0,0,0,0,0.445099398983,0.083695374393,2,11
5084,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.503896704313,0.195246613851,1,12
5085,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.536985668054,0.253002811142,1,12
5086,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.626378706823,0.379759775109,1,12
5088,0,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.432038834951,0.0557117301303,1,12
5089,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.515388679744,0.214413493483,1,12
5090,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.553662241596,0.282392026578,1,12
5092,0,0.461538461538,0,1,0,0,1,0,1,1,0,0,0,0,0,0.428323756687,0.0709813442372,4,6
5093,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.534574995047,0.248913876821,1,12
5094,0,0.307692307692,0,1,0,1,0,0,0,0,0,0,0,0,0,0.54572022984,0.266802964477,2,10
5095,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.523776500892,0.230513672374,1,12
5096,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.390562050063,0.0204446716075,1,12
5097,1,0.384615384615,0,1,0,0,0,0,1,0,0,0,0,0,0,0.630655174691,0.488116534628,2,7
5098,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5390991348,0.256069511883,1,12
5099,0,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.505349712701,0.198057756197,1,12
5100,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.46737335711,0.118834653718,1,12
5102,0,0.461538461538,0,1,0,0,1,1,1,0,0,0,0,0,0,0.499727560927,0.224060822898,4,7
5104,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.384650947758,0.0173779708663,1,12
5105,0,0.538461538462,0,1,0,1,1,1,1,0,0,0,0,0,0,0.5160095106,0.260056222847,5,7
5107,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.56541840037,0.302325581395,1,12
5108,0,0.615384615385,0,1,1,0,0,0,0,0,0,0,0,0,0,0.359784690575,0.0093278814209,2,11
5109,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.541179578628,0.259647329415,1,12
5111,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.550194835216,0.27498083312,1,12
5112,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.47209563437,0.131101456683,1,12
5113,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.440162472756,0.0682340914899,1,12
5114,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.403110758867,0.0293892154357,1,12
5115,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.469618915527,0.124201380015,1,12
5116,0,0.692307692308,0,1,0,1,0,0,0,0,1,0,0,1,0,0.523058252427,0.326411960133,4,2
5117,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.652631926557,0.399437771531,1,12
5120,1,0.461538461538,0,1,1,0,0,0,0,0,0,1,0,0,0,0.489707857253,0.233495186984,3,4
5121,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.539957730665,0.257858420649,1,12
5123,0,0.538461538462,0,1,1,0,1,0,0,0,0,0,0,0,0,0.485348832089,0.162875883806,3,9
5124,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.477346278317,0.146690518784,1,12
5127,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.709926689122,0.434704830054,1,12
5128,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.774486493627,0.450293892154,1,12
5131,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.473119344825,0.134679274214,1,12
5134,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.37893798296,0.0145668285203,1,12
5136,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.502146489664,0.19115767953,1,12
5139,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.432864407899,0.057500638896,1,12
5140,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.574433656958,0.317147968311,1,12
5141,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.629747044449,0.38384870943,1,12
5142,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.587708869956,0.340659340659,1,12
5146,1,0.615384615385,0,1,1,1,0,0,0,1,0,0,0,0,0,0.600001651146,0.391898798876,4,6
5147,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.702265372168,0.431638129313,1,12
5149,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.457631596328,0.101201124457,1,12
5151,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.508817119081,0.203168924099,1,12
5152,0,0.461538461538,0,1,1,1,0,0,0,0,0,0,0,0,0,0.465920348722,0.142942328989,3,10
5154,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.62878937983,0.382059800664,1,12
5155,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4186645532,0.0414004600051,1,12
5156,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.68063536094,0.420649118324,1,12
5157,1,0.307692307692,0,1,1,0,0,0,0,0,0,0,0,0,0,0.607456574863,0.360081778686,2,11
5159,0,0.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.361733042732,0.00945566061845,1,12
5161,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.50914734826,0.203424482494,1,12
5162,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.550822270656,0.276514183491,1,12
5164,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.537547057658,0.254025044723,1,12
5166,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.52790436563,0.238947099412,1,12
5170,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.519120269467,0.222591362126,1,12
5172,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.554421768707,0.284180935344,1,12
5173,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.444092199987,0.0751341681574,1,12
5174,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.52001188825,0.223613595707,1,12
5176,0,0.615384615385,0,1,0,0,1,0,1,0,0,0,0,0,0,0.574697840301,0.39338955618,3,7
5177,0,0.538461538462,0,1,0,0,0,0,0,0,1,0,0,0,0,0.425070999273,0.079478660874,2,5
5178,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.323261343372,0.00306670074112,1,12
5180,1,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.582425203091,0.330692563251,1,12
5181,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.431378376593,0.05468949655,1,12
5182,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.525823921802,0.23383593151,1,12
5183,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.497490258239,0.179913110146,1,12
5184,1,0.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.560564031438,0.294147712752,1,12
5185,1,0.538461538462,0,1,1,0,0,0,0,0,0,0,0,0,0,0.50346740638,0.194224380271,2,11
5186,0,0.846153846154,0,1,0,1,1,0,0,0,0,0,0,0,0,0.614105189001,0.397308118238,3,9
5187,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.612244897959,0.365192946588,1,12
5189,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.454164189948,0.0925121390238,1,12
5190,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.448385179314,0.0820342448249,1,12
5192,0,0.461538461538,0,1,1,0,0,0,0,0,0,0,0,0,0,0.571791823526,0.318809097879,2,11
5193,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.410871144574,0.035522616918,1,12
5194,0,0.461538461538,0,1,0,0,1,0,0,0,0,0,0,0,0,0.490423353808,0.172757475083,2,9
5196,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.592431147216,0.346026066956,1,12
5197,1,0.538461538462,0,1,1,1,0,0,1,0,0,1,0,0,0,0.536252559276,0.370099667774,5,4
5198,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.57076811307,0.312036800409,1,12
5201,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.705138366026,0.433427038078,1,12
5202,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.508090614887,0.201635573729,1,12
5203,1,0.692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0.549864606037,0.273703041145,1,12
5204,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.447262400106,0.0799897776642,1,12
5205,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.503566475134,0.194224380271,1,12
5206,0,0.538461538462,0,1,1,0,0,0,0,0,0,0,0,0,0,0.434845782973,0.0715563506261,2,11
5208,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.503896704313,0.195246613851,1,12
5209,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.516940756885,0.217735752619,1,12
5210,0,0.538461538462,0,1,1,1,1,0,0,0,0,0,0,0,0,0.602635228849,0.38908765653,4,9
5212,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.448979591837,0.0828009200102,1,12
5213,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.497523281157,0.180424226936,1,12
5214,0,0.692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0.502311604253,0.19217991311,1,12
5215,0,0.461538461538,0,1,0,1,0,0,0,0,0,0,0,0,0,0.422495211677,0.0562228469205,2,10
5216,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.542863747441,0.263225146946,1,12
5217,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.477907667922,0.147457193969,1,12
5218,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.410078594545,0.0347559417327,1,12
5219,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.669407568853,0.410682340915,1,12
5220,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.469024503005,0.122156912855,1,12
5222,0,0.230769230769,0,1,1,0,0,0,0,0,0,0,0,0,0,0.528696915659,0.245208280092,2,11
5223,0,0.769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.625057790106,0.378481983133,1,12
5224,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.593652995179,0.347814975722,1,12
5225,1,0.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.506505514827,0.199335548173,1,12
5226,0,0.846153846154,0,1,0,0,0,1,0,0,1,0,0,0,0,0.503643528609,0.28801431127,3,5
5227,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.711181560003,0.435471505239,1,12
5228,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.515223565154,0.214157935088,1,12
5229,1,0.538461538462,0,1,1,0,0,0,0,0,0,0,0,0,0,0.581451027013,0.329414771275,2,11
5230,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.584571692755,0.334781497572,1,12
5234,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.589029786672,0.34219269103,1,12
5235,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.498613037448,0.181702018911,1,12
5236,0,0.846153846154,0,1,1,0,0,1,0,0,0,0,0,0,0,0.4161438038,0.055796916262,3,8
5237,1,0.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.482365761839,0.154868387427,1,12
5238,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.583019615613,0.331714796831,1,12
5243,0,0.538461538462,0,1,0,0,0,0,1,1,1,0,0,0,0,0.510501287894,0.274278047534,4,5
5246,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.460339475596,0.10886787631,1,12
5247,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.847665279704,0.455149501661,1,12
5249,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.469321709266,0.123179146435,1,12
5251,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.379499372565,0.0150779453105,1,12
5252,0,0.769230769231,0,1,1,1,0,0,0,0,0,0,0,0,0,0.493450454616,0.191242865661,3,10
5253,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.488375932897,0.166624073601,1,12
5254,0,0.923076923077,0,1,1,0,1,1,1,1,1,1,0,0,0,0.613194306849,0.535810120112,8,4
5255,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.379367280893,0.0148223869154,1,12
5256,0,0.538461538462,0,1,0,1,0,0,0,0,0,0,0,0,0,0.479377187768,0.168157423971,2,10
5258,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.671256852255,0.413237924866,1,12
5259,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.544250709993,0.265269614107,1,12
5260,0,0.538461538462,0,1,1,0,0,0,0,0,0,0,0,0,0,0.621276666006,0.352287247636,2,11
5261,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.545505580873,0.267314081268,1,12
5264,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.578231292517,0.323536928188,1,12
5266,1,0.384615384615,0,1,1,1,0,0,0,0,0,0,0,0,0,0.508244721837,0.226083993526,3,10
5267,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.532956872069,0.24533605929,1,12
5268,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.473119344825,0.134679274214,1,12
5269,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.457862756753,0.102223358037,1,12
5270,0,0.769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.720593091606,0.440838231536,1,12
5271,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.542137243247,0.261947354971,1,12
5272,0,0.461538461538,0,1,1,0,0,0,1,0,0,0,1,0,0,0.474902582392,0.18802708919,4,3
5273,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.51386962552,0.210580117557,1,12
5275,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.499438610396,0.184257602862,1,12
5276,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.43616669969,0.0613340148224,1,12
5277,0,0.0769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.503500429298,0.193713263481,1,12
5280,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.550822270656,0.276514183491,1,12
5281,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.66425599366,0.407104523384,1,12
5282,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.582491248927,0.330948121646,1,12
5283,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.543557228717,0.264247380526,1,12
5286,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.555742685424,0.286225402504,1,12
5287,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.622184796249,0.375415282392,1,12
5288,1,0.692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0.458622283865,0.104523383593,1,12
5290,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.837395152236,0.454382826476,1,12
5291,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.474704444885,0.140301558906,1,12
5292,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.504425070999,0.197035522617,1,12
5294,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.42338683046,0.0475338614873,1,12
5296,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.526154150981,0.234602606696,1,12
5297,0,0.384615384615,0,1,0,1,0,1,1,1,0,0,0,0,0,0.654626510798,0.513467927421,5,6
5298,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.44719635427,0.079478660874,1,12
5299,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.635790238425,0.387937643752,1,12
5301,0,0.307692307692,0,1,1,0,0,0,0,0,0,0,0,0,0,0.576398520573,0.323792486583,2,11
5302,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.672049402285,0.414004600051,1,12
5303,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.583184730203,0.331970355226,1,12
5304,1,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.689815732118,0.426271403016,1,12
5305,0,0.461538461538,0,1,0,1,1,0,0,1,0,1,0,0,0,0.56374083614,0.407257858421,5,4
5306,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.421372432468,0.0454893943266,1,12
5308,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.42133940955,0.0452338359315,1,12
5309,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.478303942936,0.148734985944,1,12
5310,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.632917244568,0.385382059801,1,12
5313,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.449375866852,0.0838231535906,1,12
5314,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.607786804042,0.360592895477,1,12
5316,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.434977874645,0.0595451060567,1,12
5317,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.493263324747,0.172501916688,1,12
5322,0,0.615384615385,0,1,1,1,0,0,0,0,0,0,0,0,0,0.663595535301,0.452849476105,3,10
5323,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.524172775906,0.231280347559,1,12
5324,0,0.692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0.508552935737,0.202402248914,1,12
5327,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.542071197411,0.26143623818,1,12
5328,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.566078858728,0.303347814976,1,12
5330,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.627336371442,0.381037567084,1,12
5333,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.574070404861,0.316636851521,1,12
5336,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.481804372234,0.153335037056,1,12
5337,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.424509609669,0.0488116534628,1,12
5338,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.45049864606,0.0858676207513,1,12
5340,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.406380027739,0.0322003577818,1,12
5341,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.550855293574,0.277280858676,1,12
5344,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.440162472756,0.0682340914899,1,12
5348,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.439601083152,0.0672118579095,1,12
5351,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.702331418004,0.431893687708,1,12
5353,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.652863086982,0.399693329926,1,12
5355,0,0.461538461538,0,1,0,0,1,1,0,0,0,0,0,0,0,0.456211610858,0.117642047875,3,8
5356,0,0.769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.581566607225,0.328903654485,1,12
5357,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.406809325672,0.0324559161768,1,12
5358,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.558087312595,0.290569895221,1,12
5359,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.653721682848,0.400204446716,1,12
5360,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.514629152632,0.212880143113,1,12
5361,0,0.615384615385,0,1,1,1,1,0,1,0,0,0,0,0,0,0.646608546331,0.441502683363,5,7
5362,0,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.553926424939,0.282903143368,1,12
5364,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.67607819827,0.417326859187,1,12
5365,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.531735024107,0.244058267314,1,12
5366,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.601314312133,0.355481727575,1,12
5367,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.491050789248,0.169690774342,1,12
5368,0,0.769230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0.780166435506,0.45106056734,1,12
5369,1,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.678687008784,0.419882443138,1,12
5371,1,0.461538461538,0,1,0,0,0,1,0,1,1,0,0,0,0,0.470477511393,0.167901865576,4,5
5374,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.455452083746,0.0953232813698,1,12
5375,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.44561125421,0.0769230769231,1,12
5377,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.564427712833,0.300281114235,1,12
5379,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.290469585893,0.00153335037056,1,12
5381,0,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.476553728287,0.145157168413,1,12
5382,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.437652730995,0.0638895987733,1,12
5384,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.586156792814,0.338359315104,1,12
5386,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.555841754177,0.28699207769,1,12
5388,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.488144772472,0.16560184002,1,12
5389,0,0.538461538462,0,1,0,0,0,0,0,0,0,1,0,0,0,0.46831451027,0.180040889343,2,4
5390,0,0.230769230769,0,1,0,1,1,0,0,0,0,0,0,0,0,0.390672126456,0.022829883295,3,9
5392,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,1,0,0.600307113137,0.434704830054,2,2
5393,0,0.615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0.503995773067,0.196013289037,1,12
5395,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.587444686613,0.340403782264,1,12
5396,0,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.59662505779,0.351392793253,1,12
5398,1,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.458259031768,0.103501150013,1,12
5399,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.422990555445,0.0470227446972,1,12
5400,0,0.307692307692,0,1,1,0,0,0,0,0,0,0,0,0,0,0.448963080378,0.0936621518017,2,11
5401,1,0.461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0.441087114457,0.0705341170457,1,12
5402,0,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.591077207582,0.344237158191,1,12
5403,0,0.692307692308,0,1,0,0,0,0,0,0,0,1,0,0,0,0.678505382736,0.663174035267,2,4
5404,0,0.384615384615,0,1,0,0,0,0,0,0,1,0,0,0,0,0.425087510732,0.0773064145157,2,5
5405,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.578792682121,0.325070278559,1,12
5406,1,0.153846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0.438544349779,0.065678507539,1,12
5407,0,0.538461538462,0,1,1,0,0,0,0,0,0,0,0,0,0,0.464516874711,0.123051367237,2,11
5408,1,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.650386368139,0.397648862765,1,12
5409,1,0.230769230769,0,1,0,0,0,0,0,0,0,0,0,0,0,0.456442771283,0.0976233069256,1,12
5410,0,0.615384615385,0,1,0,1,1,0,0,0,0,0,0,0,0,0.550370957444,0.321748019422,3,9
5411,0,0.615384615385,0,1,1,1,1,0,0,0,0,0,0,0,0,0.489110692821,0.185727063634,4,9
5412,0,0.538461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0.509708737864,0.204957832865,1,12
5413,0,0.769230769231,0,1,1,1,1,1,1,1,1,0,0,0,0,0.645432930454,0.550632507028,8,5
5414,0,0.384615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0.422264051252,0.0462560695119,1,12
5415,0,0.692307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0.400601017106,0.0278558650652,1,12
5417,1,0.307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0.444653589591,0.0753897265525,1,12
5418,0,0.384615384615,0,1,0,0,0,1,0,1,0,0,0,0,0,0.474132047641,0.164664792572,3,6
